"is_high_value","payment_type","customer_state","avg_review_score","total_reviews","pct_5star","pct_1star","avg_delivery_days","late_delivery_rate","updated_at"
0,"voucher","PR",4.313253012048193,83,65.06024096385542,6.024096385542169,11.060240963855422,0.012048192771084338,"2026-05-28 10:54:01"
0,"voucher","RJ",3.7755905511811023,254,53.14960629921261,17.322834645669293,12.913385826771654,0.09448818897637795,"2026-05-28 10:54:01"
0,"voucher","RN",4,8,50,12.5,20.125,0.125,"2026-05-28 10:54:01"
0,"voucher","RO",2,1,0,0,0,0,"2026-05-28 10:54:01"
0,"voucher","RS",4.2,65,58.46153846153847,7.6923076923076925,14.476923076923077,0.06153846153846154,"2026-05-28 10:54:01"
0,"voucher","SC",4.073170731707317,41,53.65853658536586,7.317073170731707,12.463414634146341,0.04878048780487805,"2026-05-28 10:54:01"
0,"voucher","SE",3.1666666666666665,6,33.33333333333333,16.666666666666664,19.166666666666668,0,"2026-05-28 10:54:01"
0,"voucher","SP",4.008141112618724,737,57.53052917232022,12.211668928086839,7.478968792401628,0.051560379918588875,"2026-05-28 10:54:01"
0,"voucher","TO",3.3333333333333335,3,33.33333333333333,33.33333333333333,16,0,"2026-05-28 10:54:01"
1,"boleto","AC",4.5,4,50,0,16.75,0,"2026-05-28 10:54:01"
1,"boleto","AL",4.25,24,54.166666666666664,0,22.541666666666668,0.125,"2026-05-28 10:54:01"
1,"boleto","AM",4.285714285714286,7,71.42857142857143,0,28.571428571428573,0,"2026-05-28 10:54:01"
1,"boleto","AP",4.375,8,62.5,0,21.875,0,"2026-05-28 10:54:01"
1,"boleto","BA",3.7588652482269502,141,43.262411347517734,13.47517730496454,19.69503546099291,0.1347517730496454,"2026-05-28 10:54:01"
1,"boleto","CE",3.732142857142857,56,46.42857142857143,19.642857142857142,22.625,0.17857142857142858,"2026-05-28 10:54:01"
1,"boleto","DF",3.8780487804878048,82,52.4390243902439,14.634146341463413,15.536585365853659,0.13414634146341464,"2026-05-28 10:54:01"
1,"boleto","ES",3.817073170731707,82,50,14.634146341463413,17.695121951219512,0.13414634146341464,"2026-05-28 10:54:01"
1,"boleto","GO",3.892156862745098,102,49.01960784313725,11.76470588235294,19.107843137254903,0.09803921568627451,"2026-05-28 10:54:01"
1,"boleto","MA",3.893939393939394,66,60.60606060606061,15.151515151515152,21.045454545454547,0.19696969696969696,"2026-05-28 10:54:01"
1,"boleto","MG",3.9498069498069497,518,55.4054054054054,13.8996138996139,13.015444015444016,0.06563706563706563,"2026-05-28 10:54:01"
1,"boleto","MS",3.9047619047619047,42,50,9.523809523809524,16.833333333333332,0.11904761904761904,"2026-05-28 10:54:01"
1,"boleto","MT",4.044117647058823,68,57.35294117647059,14.705882352941178,20.029411764705884,0.08823529411764706,"2026-05-28 10:54:01"
1,"boleto","PA",3.7464788732394365,71,53.52112676056338,22.535211267605636,22.845070422535212,0.1267605633802817,"2026-05-28 10:54:01"
1,"boleto","PB",4.219512195121951,41,63.41463414634146,2.4390243902439024,20.146341463414632,0.04878048780487805,"2026-05-28 10:54:01"
1,"boleto","PE",4,80,50,12.5,17.85,0.0875,"2026-05-28 10:54:01"
1,"boleto","PI",4.285714285714286,28,57.14285714285714,3.571428571428571,17,0.07142857142857142,"2026-05-28 10:54:01"
1,"boleto","PR",4.112107623318385,223,53.36322869955157,9.417040358744394,12.973094170403588,0.053811659192825115,"2026-05-28 10:54:01"
1,"boleto","RJ",3.598499061913696,533,48.405253283302066,22.138836772983115,17.114446529080677,0.16135084427767354,"2026-05-28 10:54:01"
1,"boleto","RN",4.15625,32,53.125,6.25,19.8125,0.09375,"2026-05-28 10:54:01"
1,"boleto","RO",4.04,25,48,0,20.88,0.04,"2026-05-28 10:54:01"
1,"boleto","RR",3.6,5,40,20,32.4,0.2,"2026-05-28 10:54:01"
1,"boleto","RS",4.072131147540984,305,56.393442622950815,8.524590163934425,15.721311475409836,0.08852459016393442,"2026-05-28 10:54:01"
1,"boleto","SC",4.012121212121212,165,52.121212121212125,10.909090909090908,15.472727272727273,0.09090909090909091,"2026-05-28 10:54:01"
1,"boleto","SE",4.2631578947368425,19,68.42105263157895,10.526315789473683,20.05263157894737,0.15789473684210525,"2026-05-28 10:54:01"
1,"boleto","SP",4.069097888675624,1563,59.05310300703774,11.45233525271913,10.37364043506078,0.07933461292386436,"2026-05-28 10:54:01"
1,"boleto","TO",4.363636363636363,22,68.18181818181817,9.090909090909092,17.181818181818183,0.09090909090909091,"2026-05-28 10:54:01"
1,"credit_card","AC",3.9705882352941178,34,55.88235294117647,5.88235294117647,20.91176470588235,0.058823529411764705,"2026-05-28 10:54:01"
1,"credit_card","AL",3.7482014388489207,139,46.043165467625904,16.546762589928058,23.66906474820144,0.23741007194244604,"2026-05-28 10:54:01"
1,"credit_card","AM",4.046511627906977,43,55.81395348837209,11.627906976744185,25,0.06976744186046512,"2026-05-28 10:54:01"
1,"credit_card","AP",4.3,20,45,0,33.5,0.1,"2026-05-28 10:54:01"
1,"credit_card","BA",3.7964071856287425,835,48.622754491017965,15.68862275449102,18.42634730538922,0.13532934131736526,"2026-05-28 10:54:01"
1,"credit_card","CE",3.798994974874372,398,51.75879396984925,17.839195979899497,20.85678391959799,0.15577889447236182,"2026-05-28 10:54:01"
1,"credit_card","DF",3.974051896207585,501,54.890219560878236,13.77245508982036,12.548902195608783,0.07584830339321358,"2026-05-28 10:54:01"
1,"credit_card","ES",3.975824175824176,455,54.72527472527473,12.307692307692308,15.134065934065934,0.11428571428571428,"2026-05-28 10:54:01"
1,"credit_card","GO",4.0405982905982905,468,54.48717948717948,11.538461538461538,14.284188034188034,0.05555555555555555,"2026-05-28 10:54:01"
1,"credit_card","MA",3.7523809523809524,210,48.57142857142857,16.666666666666664,22.247619047619047,0.2,"2026-05-28 10:54:01"
1,"credit_card","MG",4.079121789560895,2414,58.94780447390223,11.267605633802818,12.106048053024027,0.061309030654515324,"2026-05-28 10:54:01"
1,"credit_card","MS",4,171,56.72514619883041,12.280701754385964,15.538011695906432,0.14619883040935672,"2026-05-28 10:54:01"
1,"credit_card","MT",3.9518072289156625,249,56.22489959839358,13.654618473895583,17.55421686746988,0.05220883534136546,"2026-05-28 10:54:01"
1,"credit_card","PA",3.698360655737705,305,49.18032786885246,16.721311475409838,24.029508196721313,0.11475409836065574,"2026-05-28 10:54:01"
1,"credit_card","PB",4.033149171270718,181,57.4585635359116,12.154696132596685,18.408839779005525,0.0718232044198895,"2026-05-28 10:54:01"
1,"credit_card","PE",4.004158004158004,481,54.88565488565489,11.434511434511435,17.424116424116423,0.11226611226611227,"2026-05-28 10:54:01"
1,"credit_card","PI",3.804054054054054,148,54.054054054054056,18.243243243243242,20.925675675675677,0.1554054054054054,"2026-05-28 10:54:01"
1,"credit_card","PR",4.0779861796643635,1013,58.93385982230998,12.240868706811451,11.18065153010859,0.04244817374136229,"2026-05-28 10:54:01"
