"year_month","product_category_en","price_bucket","order_count","total_revenue","avg_price","updated_at"
"2017-11","costruction_tools_tools","A. 0-50",4,119.6,29.9,"2026-05-28 10:53:44"
"2017-11","costruction_tools_tools","B. 50-150",1,149.9,149.9,"2026-05-28 10:53:44"
"2017-11","drinks","A. 0-50",14,379.63,27.11642857142857,"2026-05-28 10:53:44"
"2017-11","drinks","B. 50-150",5,368.98,73.796,"2026-05-28 10:53:44"
"2017-11","dvds_blu_ray","A. 0-50",3,79.78999999999999,26.596666666666664,"2026-05-28 10:53:44"
"2017-11","electronics","A. 0-50",138,2844.79,20.614420289855072,"2026-05-28 10:53:44"
"2017-11","electronics","B. 50-150",27,2444.67,90.54333333333334,"2026-05-28 10:53:44"
"2017-11","electronics","C. 150-500",19,4736.68,249.29894736842107,"2026-05-28 10:53:44"
"2017-11","fashio_female_clothing","A. 0-50",2,59.98,29.99,"2026-05-28 10:53:44"
"2017-11","fashion_bags_accessories","A. 0-50",125,4175.85,33.406800000000004,"2026-05-28 10:53:44"
"2017-11","fashion_bags_accessories","B. 50-150",59,5297.97,89.79610169491527,"2026-05-28 10:53:44"
"2017-11","fashion_bags_accessories","C. 150-500",10,2458.1,245.81,"2026-05-28 10:53:44"
"2017-11","fashion_bags_accessories","D. 500+",1,1050,1050,"2026-05-28 10:53:44"
"2017-11","fashion_male_clothing","A. 0-50",5,170.59,34.118,"2026-05-28 10:53:44"
"2017-11","fashion_male_clothing","B. 50-150",3,179.7,59.9,"2026-05-28 10:53:44"
"2017-11","fashion_male_clothing","C. 150-500",3,530.7,176.9,"2026-05-28 10:53:44"
"2017-11","fashion_shoes","A. 0-50",3,95.8,31.933333333333334,"2026-05-28 10:53:44"
"2017-11","fashion_shoes","B. 50-150",13,1054.7,81.13076923076923,"2026-05-28 10:53:44"
"2017-11","fashion_shoes","C. 150-500",3,557.3,185.76666666666665,"2026-05-28 10:53:44"
"2017-11","fashion_sport","B. 50-150",1,59.9,59.9,"2026-05-28 10:53:44"
"2017-11","fashion_underwear_beach","A. 0-50",1,49.9,49.9,"2026-05-28 10:53:44"
"2017-11","fashion_underwear_beach","B. 50-150",3,219.70000000000002,73.23333333333333,"2026-05-28 10:53:44"
"2017-11","fashion_underwear_beach","C. 150-500",6,952,158.66666666666666,"2026-05-28 10:53:44"
"2017-11","fixed_telephony","A. 0-50",2,26.99,13.495,"2026-05-28 10:53:44"
"2017-11","fixed_telephony","B. 50-150",1,90,90,"2026-05-28 10:53:44"
"2017-11","fixed_telephony","C. 150-500",1,249,249,"2026-05-28 10:53:44"
"2017-11","fixed_telephony","D. 500+",1,577.99,577.99,"2026-05-28 10:53:44"
"2017-11","flowers","A. 0-50",5,127.9,25.580000000000002,"2026-05-28 10:53:44"
"2017-11","flowers","B. 50-150",1,59.9,59.9,"2026-05-28 10:53:44"
"2017-11","food","A. 0-50",13,294.53,22.656153846153845,"2026-05-28 10:53:44"
"2017-11","food","B. 50-150",4,262.41999999999996,65.60499999999999,"2026-05-28 10:53:44"
"2017-11","food_drink","A. 0-50",18,518.49,28.805,"2026-05-28 10:53:44"
"2017-11","food_drink","B. 50-150",12,1280.4,106.7,"2026-05-28 10:53:44"
"2017-11","food_drink","C. 150-500",3,646.6800000000001,215.56000000000003,"2026-05-28 10:53:44"
"2017-11","furniture_bedroom","C. 150-500",2,363,181.5,"2026-05-28 10:53:44"
"2017-11","furniture_bedroom","D. 500+",1,510,510,"2026-05-28 10:53:44"
"2017-11","furniture_decor","A. 0-50",363,12284.66,33.84203856749311,"2026-05-28 10:53:44"
"2017-11","furniture_decor","B. 50-150",325,28061.19,86.34212307692307,"2026-05-28 10:53:44"
"2017-11","furniture_decor","C. 150-500",83,20502.41,247.01698795180724,"2026-05-28 10:53:44"
"2017-11","furniture_decor","D. 500+",2,1887.9,943.95,"2026-05-28 10:53:44"
"2017-11","furniture_living_room","A. 0-50",8,350.83000000000004,43.853750000000005,"2026-05-28 10:53:44"
"2017-11","furniture_living_room","B. 50-150",23,2668.7400000000002,116.0321739130435,"2026-05-28 10:53:44"
"2017-11","furniture_living_room","C. 150-500",5,1354.6799999999998,270.936,"2026-05-28 10:53:44"
"2017-11","furniture_living_room","D. 500+",3,1838.6999999999998,612.9,"2026-05-28 10:53:44"
"2017-11","furniture_mattress_and_upholstery","B. 50-150",1,85,85,"2026-05-28 10:53:44"
"2017-11","furniture_mattress_and_upholstery","C. 150-500",1,249,249,"2026-05-28 10:53:44"
"2017-11","garden_tools","A. 0-50",247,11259.5,45.58502024291498,"2026-05-28 10:53:44"
"2017-11","garden_tools","B. 50-150",256,18871.59,73.7171484375,"2026-05-28 10:53:44"
"2017-11","garden_tools","C. 150-500",39,8095.110000000001,207.5669230769231,"2026-05-28 10:53:44"
"2017-11","garden_tools","D. 500+",5,6048.98,1209.7959999999998,"2026-05-28 10:53:44"
"2017-11","health_beauty","A. 0-50",168,5541.71,32.98636904761905,"2026-05-28 10:53:44"
"2017-11","health_beauty","B. 50-150",294,25687.18,87.3713605442177,"2026-05-28 10:53:44"
"2017-11","health_beauty","C. 150-500",94,26421.61,281.0809574468085,"2026-05-28 10:53:44"
"2017-11","health_beauty","D. 500+",24,21095.350000000002,878.9729166666667,"2026-05-28 10:53:44"
"2017-11","home_appliances","A. 0-50",12,385.78,32.14833333333333,"2026-05-28 10:53:44"
"2017-11","home_appliances","B. 50-150",5,502.21000000000004,100.44200000000001,"2026-05-28 10:53:44"
"2017-11","home_appliances","C. 150-500",4,831.95,207.9875,"2026-05-28 10:53:44"
"2017-11","home_appliances","D. 500+",4,2796,699,"2026-05-28 10:53:44"
"2017-11","home_appliances_2","B. 50-150",4,437.53,109.3825,"2026-05-28 10:53:44"
"2017-11","home_appliances_2","C. 150-500",3,882.8,294.26666666666665,"2026-05-28 10:53:44"
"2017-11","home_appliances_2","D. 500+",6,3534.6,589.1,"2026-05-28 10:53:44"
"2017-11","home_comfort_2","A. 0-50",3,38.7,12.9,"2026-05-28 10:53:44"
"2017-11","home_confort","A. 0-50",6,247.5,41.25,"2026-05-28 10:53:44"
"2017-11","home_confort","B. 50-150",32,2891.9,90.371875,"2026-05-28 10:53:44"
"2017-11","home_confort","C. 150-500",6,1616.99,269.49833333333333,"2026-05-28 10:53:44"
"2017-11","home_confort","D. 500+",1,599,599,"2026-05-28 10:53:44"
"2017-11","home_construction","A. 0-50",8,302.3,37.7875,"2026-05-28 10:53:44"
"2017-11","home_construction","B. 50-150",22,2044.6000000000001,92.93636363636364,"2026-05-28 10:53:44"
"2017-11","home_construction","C. 150-500",8,2589.82,323.7275,"2026-05-28 10:53:44"
"2017-11","housewares","A. 0-50",176,5154.08,29.284545454545455,"2026-05-28 10:53:44"
"2017-11","housewares","B. 50-150",200,15878.66,79.3933,"2026-05-28 10:53:44"
"2017-11","housewares","C. 150-500",35,9257.789999999999,264.5082857142857,"2026-05-28 10:53:44"
"2017-11","housewares","D. 500+",4,3798.99,949.7475,"2026-05-28 10:53:44"
"2017-11","industry_commerce_and_business","A. 0-50",1,42.99,42.99,"2026-05-28 10:53:44"
"2017-11","industry_commerce_and_business","B. 50-150",3,261.89,87.29666666666667,"2026-05-28 10:53:44"
"2017-11","industry_commerce_and_business","D. 500+",2,1689.99,844.995,"2026-05-28 10:53:44"
"2017-11","kitchen_dining_laundry_garden_furniture","A. 0-50",12,475,39.583333333333336,"2026-05-28 10:53:44"
"2017-11","kitchen_dining_laundry_garden_furniture","B. 50-150",7,795.9,113.7,"2026-05-28 10:53:44"
"2017-11","kitchen_dining_laundry_garden_furniture","C. 150-500",14,3736.49,266.89214285714286,"2026-05-28 10:53:44"
"2017-11","la_cuisine","B. 50-150",1,137,137,"2026-05-28 10:53:44"
"2017-11","luggage_accessories","A. 0-50",19,758.74,39.933684210526316,"2026-05-28 10:53:44"
"2017-11","luggage_accessories","B. 50-150",41,4198.67,102.40658536585366,"2026-05-28 10:53:44"
"2017-11","luggage_accessories","C. 150-500",9,2544.74,282.74888888888887,"2026-05-28 10:53:44"
"2017-11","luggage_accessories","D. 500+",1,799,799,"2026-05-28 10:53:44"
"2017-11","market_place","A. 0-50",9,229.39,25.487777777777776,"2026-05-28 10:53:44"
"2017-11","market_place","B. 50-150",4,412.59000000000003,103.14750000000001,"2026-05-28 10:53:44"
"2017-11","market_place","C. 150-500",3,714,238,"2026-05-28 10:53:44"
"2017-11","musical_instruments","A. 0-50",6,203.59,33.931666666666665,"2026-05-28 10:53:44"
"2017-11","musical_instruments","B. 50-150",16,1411.7,88.23125,"2026-05-28 10:53:44"
"2017-11","musical_instruments","C. 150-500",13,3463.7,266.4384615384615,"2026-05-28 10:53:44"
"2017-11","musical_instruments","D. 500+",7,10697.9,1528.2714285714285,"2026-05-28 10:53:44"
"2017-11","office_furniture","B. 50-150",44,5195.72,118.08454545454546,"2026-05-28 10:53:44"
"2017-11","office_furniture","C. 150-500",57,12723.48,223.21894736842106,"2026-05-28 10:53:44"
"2017-11","party_supplies","A. 0-50",2,41.89,20.945,"2026-05-28 10:53:44"
"2017-11","party_supplies","C. 150-500",1,257.6,257.6,"2026-05-28 10:53:44"
"2017-11","party_supplies","D. 500+",1,571.2,571.2,"2026-05-28 10:53:44"
"2017-11","perfumery","A. 0-50",83,2210.7799999999997,26.635903614457828,"2026-05-28 10:53:44"
"2017-11","perfumery","B. 50-150",166,14064.57,84.72632530120482,"2026-05-28 10:53:44"
"2017-11","perfumery","C. 150-500",57,15407.76,270.31157894736845,"2026-05-28 10:53:44"
"2017-11","pet_shop","A. 0-50",25,772.22,30.8888,"2026-05-28 10:53:44"
"2017-11","pet_shop","B. 50-150",60,5474.62,91.24366666666667,"2026-05-28 10:53:44"
"2017-11","pet_shop","C. 150-500",9,2125.85,236.20555555555555,"2026-05-28 10:53:44"
"2017-11","pet_shop","D. 500+",4,2895,723.75,"2026-05-28 10:53:44"
"2017-11","signaling_and_security","A. 0-50",1,37.79,37.79,"2026-05-28 10:53:44"
"2017-11","signaling_and_security","B. 50-150",3,354,118,"2026-05-28 10:53:44"
"2017-11","signaling_and_security","C. 150-500",1,205,205,"2026-05-28 10:53:44"
"2017-11","small_appliances","A. 0-50",4,109.09,27.2725,"2026-05-28 10:53:44"
"2017-11","small_appliances","B. 50-150",12,897.53,74.79416666666667,"2026-05-28 10:53:44"
"2017-11","small_appliances","C. 150-500",8,2694.3,336.7875,"2026-05-28 10:53:44"
"2017-11","small_appliances","D. 500+",4,3082,770.5,"2026-05-28 10:53:44"
"2017-11","sports_leisure","A. 0-50",198,6515.09,32.90449494949495,"2026-05-28 10:53:44"
"2017-11","sports_leisure","B. 50-150",309,28136.04,91.05514563106796,"2026-05-28 10:53:44"
"2017-11","sports_leisure","C. 150-500",94,21651.9,230.33936170212766,"2026-05-28 10:53:44"
"2017-11","sports_leisure","D. 500+",7,7407.9,1058.2714285714285,"2026-05-28 10:53:44"
"2017-11","stationery","A. 0-50",31,875.21,28.232580645161292,"2026-05-28 10:53:44"
"2017-11","stationery","B. 50-150",102,9460.19,92.74696078431373,"2026-05-28 10:53:44"
"2017-11","stationery","C. 150-500",31,5635.69,181.7964516129032,"2026-05-28 10:53:44"
"2017-11","stationery","D. 500+",1,689,689,"2026-05-28 10:53:44"
"2017-11","tablets_printing_image","A. 0-50",2,50.8,25.4,"2026-05-28 10:53:44"
"2017-11","tablets_printing_image","B. 50-150",4,299.6,74.9,"2026-05-28 10:53:44"
"2017-11","telephony","A. 0-50",276,7229.25,26.192934782608695,"2026-05-28 10:53:44"
"2017-11","telephony","B. 50-150",41,3948.71,96.31,"2026-05-28 10:53:44"
"2017-11","telephony","C. 150-500",60,15152.42,252.54033333333334,"2026-05-28 10:53:44"
"2017-11","toys","A. 0-50",124,4339.61,34.99685483870967,"2026-05-28 10:53:44"
"2017-11","toys","B. 50-150",261,24857.06,95.23777777777778,"2026-05-28 10:53:44"
"2017-11","toys","C. 150-500",86,22950.86,266.8704651162791,"2026-05-28 10:53:44"
"2017-11","toys","D. 500+",17,10864.68,639.0988235294118,"2026-05-28 10:53:44"
"2017-11","watches_gifts","A. 0-50",129,4645.33,36.01031007751938,"2026-05-28 10:53:44"
"2017-11","watches_gifts","B. 50-150",152,16086.1,105.8296052631579,"2026-05-28 10:53:44"
"2017-11","watches_gifts","C. 150-500",134,30804.760000000002,229.88626865671642,"2026-05-28 10:53:44"
"2017-11","watches_gifts","D. 500+",51,44870.54,879.8145098039216,"2026-05-28 10:53:44"
"2017-12","","A. 0-50",40,1478.39,36.95975,"2026-05-28 10:53:44"
"2017-12","","B. 50-150",83,10412.64,125.45349397590361,"2026-05-28 10:53:44"
"2017-12","","C. 150-500",17,4001.62,235.38941176470587,"2026-05-28 10:53:44"
"2017-12","agro_industry_and_commerce","B. 50-150",3,331.70000000000005,110.56666666666668,"2026-05-28 10:53:44"
"2017-12","agro_industry_and_commerce","C. 150-500",7,2761,394.42857142857144,"2026-05-28 10:53:44"
"2017-12","agro_industry_and_commerce","D. 500+",1,2199,2199,"2026-05-28 10:53:44"
"2017-12","air_conditioning","C. 150-500",3,668.8,222.9333333333333,"2026-05-28 10:53:44"
"2017-12","art","A. 0-50",2,55.25,27.625,"2026-05-28 10:53:44"
"2017-12","art","B. 50-150",1,60,60,"2026-05-28 10:53:44"
"2017-12","audio","A. 0-50",7,215.39999999999998,30.77142857142857,"2026-05-28 10:53:44"
"2017-12","audio","B. 50-150",6,455.56,75.92666666666666,"2026-05-28 10:53:44"
"2017-12","audio","C. 150-500",1,219,219,"2026-05-28 10:53:44"
"2017-12","audio","D. 500+",3,1796.97,598.99,"2026-05-28 10:53:44"
"2017-12","auto","A. 0-50",76,2161.35,28.438815789473683,"2026-05-28 10:53:44"
"2017-12","auto","B. 50-150",118,11657.22,98.78999999999999,"2026-05-28 10:53:44"
"2017-12","auto","C. 150-500",48,10673.5,222.36458333333334,"2026-05-28 10:53:44"
"2017-12","auto","D. 500+",25,14764.58,590.5832,"2026-05-28 10:53:44"
"2017-12","baby","A. 0-50",40,1479.34,36.9835,"2026-05-28 10:53:44"
"2017-12","baby","B. 50-150",75,7713.570000000001,102.84760000000001,"2026-05-28 10:53:44"
"2017-12","baby","C. 150-500",22,5860.37,266.38045454545454,"2026-05-28 10:53:44"
"2017-12","baby","D. 500+",5,4813.9,962.78,"2026-05-28 10:53:44"
"2017-12","bed_bath_table","A. 0-50",143,4824.42,33.7372027972028,"2026-05-28 10:53:44"
"2017-12","bed_bath_table","B. 50-150",340,31678.620000000003,93.17241176470588,"2026-05-28 10:53:44"
"2017-12","bed_bath_table","C. 150-500",67,13313.82,198.71373134328357,"2026-05-28 10:53:44"
"2017-12","bed_bath_table","D. 500+",1,589,589,"2026-05-28 10:53:44"
"2017-12","books_general_interest","A. 0-50",28,943.3,33.68928571428571,"2026-05-28 10:53:44"
"2017-12","books_general_interest","B. 50-150",12,1249,104.08333333333333,"2026-05-28 10:53:44"
"2017-12","books_general_interest","C. 150-500",1,159.9,159.9,"2026-05-28 10:53:44"
"2017-12","books_imported","B. 50-150",3,231,77,"2026-05-28 10:53:44"
"2017-12","books_technical","B. 50-150",3,395.74,131.91333333333333,"2026-05-28 10:53:44"
"2017-12","books_technical","C. 150-500",1,274.95,274.95,"2026-05-28 10:53:44"
"2017-12","cds_dvds_musicals","B. 50-150",1,65,65,"2026-05-28 10:53:44"
"2017-12","christmas_supplies","A. 0-50",12,214.3,17.858333333333334,"2026-05-28 10:53:44"
"2017-12","christmas_supplies","B. 50-150",4,279.6,69.9,"2026-05-28 10:53:44"
"2017-12","computers","D. 500+",23,16741,727.8695652173913,"2026-05-28 10:53:44"
"2017-12","computers_accessories","A. 0-50",92,3027.2799999999997,32.90521739130435,"2026-05-28 10:53:44"
"2017-12","computers_accessories","B. 50-150",126,12971.87,102.9513492063492,"2026-05-28 10:53:44"
"2017-12","computers_accessories","C. 150-500",62,14564.369999999999,234.9091935483871,"2026-05-28 10:53:44"
"2017-12","computers_accessories","D. 500+",6,7274.139999999999,1212.3566666666666,"2026-05-28 10:53:44"
"2017-12","consoles_games","A. 0-50",58,1788.76,30.840689655172415,"2026-05-28 10:53:44"
"2017-12","consoles_games","B. 50-150",19,1842.29,96.96263157894737,"2026-05-28 10:53:44"
"2017-12","consoles_games","C. 150-500",15,5253.96,350.264,"2026-05-28 10:53:44"
"2017-12","construction_tools_construction","A. 0-50",9,346.9,38.544444444444444,"2026-05-28 10:53:44"
"2017-12","construction_tools_construction","B. 50-150",9,760.25,84.47222222222223,"2026-05-28 10:53:44"
"2017-12","construction_tools_construction","C. 150-500",4,1146.85,286.7125,"2026-05-28 10:53:44"
"2017-12","construction_tools_construction","D. 500+",5,3576.35,715.27,"2026-05-28 10:53:44"
"2017-12","construction_tools_lights","B. 50-150",2,176,88,"2026-05-28 10:53:44"
"2017-12","construction_tools_safety","A. 0-50",2,74.15,37.075,"2026-05-28 10:53:44"
"2017-12","construction_tools_safety","B. 50-150",1,130.9,130.9,"2026-05-28 10:53:44"
"2017-12","construction_tools_safety","C. 150-500",4,1179.87,294.9675,"2026-05-28 10:53:44"
"2017-12","cool_stuff","A. 0-50",43,1289.6299999999999,29.991395348837205,"2026-05-28 10:53:44"
"2017-12","cool_stuff","B. 50-150",93,9682.36,104.11139784946238,"2026-05-28 10:53:44"
"2017-12","cool_stuff","C. 150-500",109,22536.56,206.75743119266056,"2026-05-28 10:53:44"
"2017-12","cool_stuff","D. 500+",6,4703,783.8333333333334,"2026-05-28 10:53:44"
"2017-12","costruction_tools_garden","A. 0-50",1,15.6,15.6,"2026-05-28 10:53:44"
"2017-12","costruction_tools_garden","B. 50-150",4,418.3,104.575,"2026-05-28 10:53:44"
"2017-12","costruction_tools_garden","C. 150-500",1,495,495,"2026-05-28 10:53:44"
"2017-12","costruction_tools_tools","A. 0-50",5,149.5,29.9,"2026-05-28 10:53:44"
"2017-12","costruction_tools_tools","C. 150-500",1,199.9,199.9,"2026-05-28 10:53:44"
"2017-12","diapers_and_hygiene","A. 0-50",2,76,38,"2026-05-28 10:53:44"
"2017-12","drinks","A. 0-50",13,398.03999999999996,30.618461538461535,"2026-05-28 10:53:44"
"2017-12","drinks","B. 50-150",20,1111.8,55.589999999999996,"2026-05-28 10:53:44"
"2017-12","drinks","D. 500+",1,623,623,"2026-05-28 10:53:44"
"2017-12","dvds_blu_ray","B. 50-150",1,119.9,119.9,"2026-05-28 10:53:44"
"2017-12","electronics","A. 0-50",179,3386.61,18.919608938547487,"2026-05-28 10:53:44"
"2017-12","electronics","B. 50-150",19,1773.28,93.33052631578947,"2026-05-28 10:53:44"
"2017-12","electronics","C. 150-500",11,2737.63,248.87545454545455,"2026-05-28 10:53:44"
"2017-12","electronics","D. 500+",1,639.99,639.99,"2026-05-28 10:53:44"
"2017-12","fashion_bags_accessories","A. 0-50",86,3191.3,37.108139534883726,"2026-05-28 10:53:44"
"2017-12","fashion_bags_accessories","B. 50-150",38,3434.29,90.37605263157894,"2026-05-28 10:53:44"
"2017-12","fashion_bags_accessories","C. 150-500",10,2702.88,270.288,"2026-05-28 10:53:44"
"2017-12","fashion_bags_accessories","D. 500+",1,699.99,699.99,"2026-05-28 10:53:44"
"2017-12","fashion_male_clothing","A. 0-50",2,88.49000000000001,44.245000000000005,"2026-05-28 10:53:44"
"2017-12","fashion_male_clothing","B. 50-150",1,69.9,69.9,"2026-05-28 10:53:44"
"2017-12","fashion_male_clothing","C. 150-500",1,292.5,292.5,"2026-05-28 10:53:44"
"2017-12","fashion_shoes","A. 0-50",1,32.9,32.9,"2026-05-28 10:53:44"
"2017-12","fashion_shoes","B. 50-150",10,708.5,70.85,"2026-05-28 10:53:44"
"2017-12","fashion_shoes","C. 150-500",2,357.6,178.8,"2026-05-28 10:53:44"
"2017-12","fashion_sport","B. 50-150",1,59.9,59.9,"2026-05-28 10:53:44"
"2017-12","fashion_underwear_beach","A. 0-50",3,149.7,49.9,"2026-05-28 10:53:44"
"2017-12","fashion_underwear_beach","B. 50-150",6,409.4,68.23333333333333,"2026-05-28 10:53:44"
"2017-12","fashion_underwear_beach","C. 150-500",4,614,153.5,"2026-05-28 10:53:44"
"2017-12","fixed_telephony","A. 0-50",1,39.9,39.9,"2026-05-28 10:53:44"
"2017-12","fixed_telephony","B. 50-150",2,134.98000000000002,67.49000000000001,"2026-05-28 10:53:44"
"2017-12","fixed_telephony","C. 150-500",1,199.9,199.9,"2026-05-28 10:53:44"
"2017-12","fixed_telephony","D. 500+",1,623.99,623.99,"2026-05-28 10:53:44"
"2017-12","flowers","A. 0-50",1,22.8,22.8,"2026-05-28 10:53:44"
"2017-12","flowers","B. 50-150",1,59.9,59.9,"2026-05-28 10:53:44"
"2017-12","food","A. 0-50",6,189.23,31.53833333333333,"2026-05-28 10:53:44"
"2017-12","food","B. 50-150",6,580.21,96.70166666666667,"2026-05-28 10:53:44"
"2017-12","food","C. 150-500",1,169.9,169.9,"2026-05-28 10:53:44"
"2017-12","food_drink","A. 0-50",14,465.9,33.278571428571425,"2026-05-28 10:53:44"
"2017-12","food_drink","B. 50-150",8,632.78,79.0975,"2026-05-28 10:53:44"
"2017-12","furniture_bedroom","C. 150-500",1,185,185,"2026-05-28 10:53:44"
"2017-12","furniture_decor","A. 0-50",155,5242,33.81935483870968,"2026-05-28 10:53:44"
"2017-12","furniture_decor","B. 50-150",199,17349.13,87.18155778894473,"2026-05-28 10:53:44"
"2017-12","furniture_decor","C. 150-500",33,7377.63,223.56454545454545,"2026-05-28 10:53:44"
"2017-12","furniture_decor","D. 500+",1,1899,1899,"2026-05-28 10:53:44"
"2017-12","furniture_living_room","A. 0-50",5,162.19,32.438,"2026-05-28 10:53:44"
"2017-12","furniture_living_room","B. 50-150",12,1025.03,85.41916666666667,"2026-05-28 10:53:44"
"2017-12","furniture_living_room","C. 150-500",2,509.89,254.945,"2026-05-28 10:53:44"
"2017-12","furniture_living_room","D. 500+",1,618.9,618.9,"2026-05-28 10:53:44"
"2017-12","furniture_mattress_and_upholstery","A. 0-50",1,44.7,44.7,"2026-05-28 10:53:44"
"2017-12","furniture_mattress_and_upholstery","B. 50-150",6,510,85,"2026-05-28 10:53:44"
"2017-12","furniture_mattress_and_upholstery","C. 150-500",1,249,249,"2026-05-28 10:53:44"
"2017-12","garden_tools","A. 0-50",83,3672.62,44.24843373493976,"2026-05-28 10:53:44"
"2017-12","garden_tools","B. 50-150",215,15906.86,73.98539534883722,"2026-05-28 10:53:44"
"2017-12","garden_tools","C. 150-500",21,4333.72,206.36761904761906,"2026-05-28 10:53:44"
"2017-12","garden_tools","D. 500+",4,2882.49,720.6225,"2026-05-28 10:53:44"
"2017-12","health_beauty","A. 0-50",130,3595.5,27.657692307692308,"2026-05-28 10:53:44"
"2017-12","health_beauty","B. 50-150",242,22249.12,91.93851239669421,"2026-05-28 10:53:44"
"2017-12","health_beauty","C. 150-500",76,19366.75,254.82565789473685,"2026-05-28 10:53:44"
"2017-12","health_beauty","D. 500+",15,15796.29,1053.086,"2026-05-28 10:53:44"
"2017-12","home_appliances","A. 0-50",9,258.03999999999996,28.671111111111106,"2026-05-28 10:53:44"
"2017-12","home_appliances","B. 50-150",5,654.96,130.99200000000002,"2026-05-28 10:53:44"
"2017-12","home_appliances","C. 150-500",2,418,209,"2026-05-28 10:53:44"
"2017-12","home_appliances_2","B. 50-150",1,119.99,119.99,"2026-05-28 10:53:44"
"2017-12","home_appliances_2","C. 150-500",6,1347.67,224.61166666666668,"2026-05-28 10:53:44"
"2017-12","home_appliances_2","D. 500+",1,522.5,522.5,"2026-05-28 10:53:44"
"2017-12","home_confort","A. 0-50",1,47,47,"2026-05-28 10:53:44"
"2017-12","home_confort","B. 50-150",7,569.4000000000001,81.34285714285716,"2026-05-28 10:53:44"
"2017-12","home_confort","C. 150-500",6,1641.4,273.56666666666666,"2026-05-28 10:53:44"
"2017-12","home_construction","A. 0-50",8,308.65000000000003,38.581250000000004,"2026-05-28 10:53:44"
"2017-12","home_construction","B. 50-150",13,864.1999999999999,66.47692307692307,"2026-05-28 10:53:44"
"2017-12","home_construction","C. 150-500",17,5352.45,314.84999999999997,"2026-05-28 10:53:44"
"2017-12","housewares","A. 0-50",128,4073.2599999999998,31.822343749999998,"2026-05-28 10:53:44"
"2017-12","housewares","B. 50-150",120,10136.02,84.46683333333334,"2026-05-28 10:53:44"
"2017-12","housewares","C. 150-500",42,9946.13,236.81261904761902,"2026-05-28 10:53:44"
"2017-12","housewares","D. 500+",1,1326,1326,"2026-05-28 10:53:44"
"2017-12","industry_commerce_and_business","B. 50-150",5,406.6,81.32000000000001,"2026-05-28 10:53:44"
"2017-12","industry_commerce_and_business","C. 150-500",3,676.9,225.63333333333333,"2026-05-28 10:53:44"
"2017-12","industry_commerce_and_business","D. 500+",1,745,745,"2026-05-28 10:53:44"
"2017-12","kitchen_dining_laundry_garden_furniture","A. 0-50",5,224.4,44.88,"2026-05-28 10:53:44"
"2017-12","kitchen_dining_laundry_garden_furniture","B. 50-150",6,819,136.5,"2026-05-28 10:53:44"
"2017-12","kitchen_dining_laundry_garden_furniture","C. 150-500",9,3233.9,359.32222222222225,"2026-05-28 10:53:44"
"2017-12","luggage_accessories","A. 0-50",4,152.88,38.22,"2026-05-28 10:53:44"
"2017-12","luggage_accessories","B. 50-150",33,3554.6800000000003,107.71757575757577,"2026-05-28 10:53:44"
"2017-12","luggage_accessories","C. 150-500",10,2540.65,254.065,"2026-05-28 10:53:44"
"2017-12","market_place","A. 0-50",11,325.55,29.595454545454547,"2026-05-28 10:53:44"
"2017-12","market_place","B. 50-150",2,192.8,96.4,"2026-05-28 10:53:44"
"2017-12","market_place","C. 150-500",1,184.9,184.9,"2026-05-28 10:53:44"
"2017-12","musical_instruments","A. 0-50",7,263.68,37.66857142857143,"2026-05-28 10:53:44"
"2017-12","musical_instruments","B. 50-150",17,1610.77,94.75117647058823,"2026-05-28 10:53:44"
"2017-12","musical_instruments","C. 150-500",11,2630.62,239.1472727272727,"2026-05-28 10:53:44"
"2017-12","musical_instruments","D. 500+",7,6318.43,902.6328571428572,"2026-05-28 10:53:44"
"2017-12","office_furniture","A. 0-50",1,48.9,48.9,"2026-05-28 10:53:44"
"2017-12","office_furniture","B. 50-150",32,3202.89,100.0903125,"2026-05-28 10:53:44"
"2017-12","office_furniture","C. 150-500",15,3432.58,228.83866666666665,"2026-05-28 10:53:44"
"2017-12","party_supplies","C. 150-500",2,515.2,257.6,"2026-05-28 10:53:44"
"2017-12","perfumery","A. 0-50",41,1062.92,25.92487804878049,"2026-05-28 10:53:44"
"2017-12","perfumery","B. 50-150",138,11421.880000000001,82.7672463768116,"2026-05-28 10:53:44"
"2017-12","perfumery","C. 150-500",57,14368.94,252.08666666666667,"2026-05-28 10:53:44"
"2017-12","pet_shop","A. 0-50",20,714.92,35.745999999999995,"2026-05-28 10:53:44"
"2017-12","pet_shop","B. 50-150",45,4487.04,99.712,"2026-05-28 10:53:44"
"2017-12","pet_shop","C. 150-500",7,1357.87,193.98142857142855,"2026-05-28 10:53:44"
"2017-12","pet_shop","D. 500+",1,599.9,599.9,"2026-05-28 10:53:44"
"2017-12","signaling_and_security","B. 50-150",1,100,100,"2026-05-28 10:53:44"
"2017-12","signaling_and_security","D. 500+",1,670,670,"2026-05-28 10:53:44"
"2017-12","small_appliances","A. 0-50",6,239.7,39.949999999999996,"2026-05-28 10:53:44"
"2017-12","small_appliances","B. 50-150",7,520.87,74.41,"2026-05-28 10:53:44"
"2017-12","small_appliances","C. 150-500",9,2375.7,263.96666666666664,"2026-05-28 10:53:44"
"2017-12","small_appliances","D. 500+",5,4403.5,880.7,"2026-05-28 10:53:44"
"2017-12","sports_leisure","A. 0-50",158,5488.41,34.736772151898734,"2026-05-28 10:53:44"
